VitalSignsCaptureWave v1.005
Datex AS3 Monitor
Time,ECG1,
7:54:16 PM,1.33,
7:54:16 PM,1.06,
7:54:16 PM,0.79,
7:54:16 PM,0.68,
7:54:16 PM,0.67,
7:54:16 PM,0.52,
7:54:16 PM,0.28,
7:54:16 PM,0.01,
7:54:16 PM,-0.27,
7:54:16 PM,-0.57,
7:54:16 PM,-0.82,
7:54:16 PM,-1.03,
7:54:16 PM,-1.25,
7:54:16 PM,-1.56,
7:54:16 PM,-1.95,
7:54:16 PM,-2.26,
7:54:16 PM,-2.4,
7:54:16 PM,-2.45,
7:54:16 PM,-2.36,
7:54:16 PM,-2.14,
7:54:16 PM,-2.09,
7:54:16 PM,-2.16,
7:54:16 PM,-2.33,
7:54:16 PM,-2.61,
7:54:16 PM,-2.89,
7:54:16 PM,-2.89,
7:54:16 PM,-2.73,
7:54:16 PM,-2.47,
7:54:16 PM,-2.26,
7:54:16 PM,-2.29,
7:54:16 PM,-2.37,
7:54:16 PM,-2.46,
7:54:16 PM,-2.6,
7:54:16 PM,-2.67,
7:54:16 PM,-2.55,
7:54:16 PM,-2.46,
7:54:16 PM,-2.4,
7:54:16 PM,-2.29,
7:54:16 PM,-2.29,
7:54:16 PM,-2.31,
7:54:16 PM,-2.34,
7:54:16 PM,-2.39,
7:54:16 PM,-2.38,
7:54:16 PM,-2.2,
7:54:16 PM,-2.11,
7:54:16 PM,-2.12,
7:54:16 PM,-2.06,
7:54:16 PM,-2.05,
7:54:16 PM,-2.1,
7:54:16 PM,-2.17,
7:54:16 PM,-2.16,
7:54:16 PM,-2.14,
7:54:16 PM,-2.17,
7:54:16 PM,-2.2,
7:54:16 PM,-2.31,
7:54:16 PM,-2.4,
7:54:16 PM,-2.35,
7:54:16 PM,-2.3,
7:54:16 PM,-2.28,
7:54:16 PM,-2.12,
7:54:16 PM,-2,
7:54:16 PM,-2.05,
7:54:16 PM,-2.11,
7:54:16 PM,-2.16,
7:54:16 PM,-2.18,
7:54:16 PM,-2.15,
7:54:16 PM,-2.11,
7:54:16 PM,-2.11,
7:54:16 PM,-2.14,
7:54:16 PM,-2.22,
7:54:16 PM,-2.33,
7:54:16 PM,-2.41,
7:54:16 PM,-2.44,
7:54:16 PM,-2.45,
7:54:16 PM,-2.48,
7:54:16 PM,-2.5,
7:54:16 PM,-2.5,
7:54:16 PM,-2.41,
7:54:16 PM,-2.28,
7:54:16 PM,-2.2,
7:54:16 PM,-2.25,
7:54:16 PM,-2.36,
7:54:16 PM,-2.48,
7:54:16 PM,-2.56,
7:54:18 PM,-2.55,
7:54:18 PM,-2.51,
7:54:18 PM,-2.45,
7:54:18 PM,-2.45,
7:54:18 PM,-2.56,
7:54:18 PM,-2.55,
7:54:18 PM,-2.49,
7:54:18 PM,-2.44,
7:54:18 PM,-2.39,
7:54:18 PM,-2.36,
7:54:18 PM,-2.38,
7:54:18 PM,-2.4,
7:54:18 PM,-2.44,
7:54:18 PM,-2.48,
7:54:18 PM,-2.49,
7:54:18 PM,-2.47,
7:54:18 PM,-2.38,
7:54:18 PM,-2.25,
7:54:18 PM,-2.15,
7:54:18 PM,-2.09,
7:54:18 PM,-2.06,
7:54:18 PM,-2.07,
7:54:18 PM,-2.09,
7:54:18 PM,-2.19,
7:54:18 PM,-2.27,
7:54:18 PM,-2.34,
7:54:18 PM,-2.46,
7:54:18 PM,-2.48,
7:54:18 PM,-2.33,
7:54:18 PM,-2.12,
7:54:18 PM,-1.94,
7:54:18 PM,-1.76,
7:54:18 PM,-1.73,
7:54:18 PM,-1.81,
7:54:18 PM,-1.94,
7:54:18 PM,-2.12,
7:54:18 PM,-2.24,
7:54:18 PM,-2.2,
7:54:18 PM,-2.12,
7:54:18 PM,-2.01,
7:54:18 PM,-1.86,
7:54:18 PM,-1.76,
7:54:18 PM,-1.66,
7:54:18 PM,-1.6,
7:54:18 PM,-1.62,
7:54:18 PM,-1.55,
7:54:18 PM,-1.45,
7:54:18 PM,-1.36,
7:54:18 PM,-1.17,
7:54:18 PM,-1.04,
7:54:18 PM,-1.04,
7:54:18 PM,-1.05,
7:54:18 PM,-1.07,
7:54:18 PM,-1,
7:54:18 PM,-0.78,
7:54:18 PM,-0.43,
7:54:18 PM,-0.07,
7:54:18 PM,0.2,
7:54:18 PM,0.29,
7:54:18 PM,0.27,
7:54:18 PM,0.12,
7:54:18 PM,-0.05,
7:54:18 PM,-0.28,
7:54:18 PM,-0.61,
7:54:18 PM,-0.87,
7:54:18 PM,-0.94,
7:54:18 PM,-1.03,
7:54:18 PM,-1.12,
7:54:18 PM,-0.99,
7:54:18 PM,-0.94,
7:54:18 PM,-0.92,
7:54:18 PM,-0.89,
7:54:18 PM,-1,
7:54:18 PM,-1.18,
7:54:18 PM,-1.22,
7:54:18 PM,-1.33,
7:54:18 PM,-1.36,
7:54:18 PM,-1.18,
7:54:18 PM,-1.08,
7:54:18 PM,-0.98,
7:54:18 PM,-0.93,
7:54:18 PM,-1.01,
7:54:18 PM,-1.15,
7:54:18 PM,-1.21,
7:54:18 PM,-1.19,
7:54:18 PM,-1.07,
7:54:18 PM,-0.95,
7:54:18 PM,-0.89,
7:54:18 PM,-0.76,
7:54:18 PM,-0.67,
7:54:18 PM,-0.67,
7:54:18 PM,-0.79,
7:54:18 PM,-1.17,
7:54:18 PM,-1.84,
7:54:18 PM,-2.79,
7:54:18 PM,-3.68,
7:54:18 PM,-3.91,
7:54:18 PM,-3.03,
7:54:18 PM,-0.76,
7:54:18 PM,3.31,
7:54:18 PM,9.39,
7:54:18 PM,16.24,
7:54:18 PM,21.7,
7:54:18 PM,23.49,
7:54:18 PM,20.81,
7:54:18 PM,14.87,
7:54:18 PM,7.23,
7:54:18 PM,1.01,
7:54:18 PM,-2.6,
7:54:18 PM,-3.28,
7:54:18 PM,-2.35,
7:54:18 PM,-1.12,
7:54:18 PM,-0.37,
7:54:18 PM,0.27,
7:54:18 PM,0.8,
7:54:18 PM,1.07,
7:54:18 PM,1.08,
7:54:18 PM,0.92,
7:54:18 PM,0.64,
7:54:18 PM,0.42,
7:54:18 PM,0.26,
7:54:18 PM,0.22,
7:54:18 PM,0.27,
7:54:18 PM,0.39,
7:54:18 PM,0.57,
7:54:18 PM,0.72,
7:54:18 PM,0.81,
7:54:18 PM,0.87,
7:54:18 PM,0.94,
7:54:18 PM,0.97,
7:54:18 PM,1.04,
7:54:18 PM,1.04,
7:54:18 PM,1.01,
7:54:18 PM,1,
7:54:18 PM,0.98,
7:54:18 PM,1.02,
7:54:18 PM,1.12,
7:54:18 PM,1.28,
7:54:18 PM,1.39,
7:54:18 PM,1.4,
7:54:18 PM,1.3,
7:54:18 PM,1.21,
7:54:18 PM,1.23,
7:54:18 PM,1.35,
7:54:18 PM,1.53,
7:54:18 PM,1.73,
7:54:18 PM,1.91,
7:54:18 PM,2.02,
7:54:18 PM,2.07,
7:54:18 PM,2.14,
7:54:18 PM,2.2,
7:54:18 PM,2.27,
7:54:18 PM,2.35,
7:54:18 PM,2.46,
7:54:18 PM,2.53,
7:54:18 PM,2.62,
7:54:18 PM,2.7,
7:54:18 PM,2.76,
7:54:18 PM,2.86,
7:54:18 PM,2.96,
7:54:18 PM,3.09,
7:54:18 PM,3.2,
7:54:18 PM,3.32,
7:54:18 PM,3.36,
7:54:18 PM,3.47,
7:54:18 PM,3.61,
7:54:18 PM,3.77,
7:54:18 PM,3.95,
7:54:18 PM,4.1,
7:54:18 PM,4.25,
7:54:18 PM,4.34,
7:54:18 PM,4.39,
7:54:18 PM,4.37,
7:54:18 PM,4.28,
7:54:18 PM,4.23,
7:54:18 PM,4.28,
7:54:18 PM,4.36,
7:54:18 PM,4.39,
7:54:18 PM,4.37,
7:54:18 PM,4.3,
7:54:18 PM,4.12,
7:54:18 PM,3.85,
7:54:18 PM,3.57,
7:54:18 PM,3.33,
7:54:18 PM,3.1,
7:54:18 PM,2.82,
7:54:18 PM,2.47,
7:54:18 PM,2.2,
7:54:18 PM,2.01,
7:54:18 PM,1.8,
7:54:18 PM,1.7,
7:54:18 PM,1.6,
7:54:18 PM,1.5,
7:54:18 PM,1.42,
7:54:18 PM,1.32,
7:54:18 PM,1.21,
7:54:18 PM,1.15,
7:54:18 PM,1.09,
7:54:18 PM,1.01,
7:54:18 PM,0.95,
7:54:18 PM,0.87,
7:54:18 PM,0.76,
7:54:18 PM,0.74,
7:54:18 PM,0.71,
7:54:18 PM,0.67,
7:54:18 PM,0.73,
7:54:18 PM,0.85,
7:54:18 PM,0.91,
7:54:18 PM,0.96,
7:54:18 PM,0.95,
7:54:18 PM,0.91,
7:54:18 PM,0.91,
7:54:18 PM,0.86,
7:54:18 PM,0.82,
7:54:18 PM,0.84,
7:54:18 PM,0.89,
7:54:18 PM,0.95,
7:54:18 PM,1.05,
7:54:18 PM,1.16,
7:54:18 PM,1.25,
7:54:18 PM,1.3,
7:54:18 PM,1.29,
7:54:18 PM,1.22,
7:54:18 PM,1.04,
7:54:18 PM,0.91,
7:54:18 PM,0.81,
7:54:18 PM,0.79,
7:54:18 PM,0.92,
7:54:18 PM,1.11,
7:54:18 PM,1.31,
7:54:18 PM,1.31,
7:54:18 PM,1.16,
7:54:18 PM,0.97,
7:54:18 PM,0.87,
7:54:18 PM,0.93,
7:54:18 PM,1.07,
7:54:18 PM,1.22,
7:54:18 PM,1.33,
7:54:18 PM,1.3,
7:54:18 PM,1.14,
7:54:18 PM,1.02,
7:54:18 PM,0.94,
7:54:18 PM,0.94,
7:54:18 PM,1.02,
7:54:18 PM,1.03,
7:54:18 PM,1.04,
7:54:18 PM,1.1,
7:54:18 PM,1.13,
7:54:18 PM,1.12,
7:54:18 PM,1.07,
7:54:18 PM,0.97,
7:54:18 PM,0.9,
7:54:18 PM,0.86,
7:54:18 PM,0.85,
7:54:18 PM,0.91,
7:54:18 PM,1,
7:54:18 PM,1.02,
7:54:18 PM,0.91,
7:54:18 PM,0.76,
7:54:18 PM,0.73,
7:54:18 PM,0.77,
7:54:18 PM,0.85,
7:54:18 PM,1,
7:54:18 PM,1.03,
7:54:18 PM,1.03,
7:54:18 PM,0.93,
7:54:18 PM,0.72,
7:54:18 PM,0.65,
7:54:18 PM,0.71,
7:54:18 PM,0.8,
7:54:18 PM,0.94,
7:54:18 PM,1.06,
7:54:18 PM,1.06,
7:54:18 PM,0.99,
7:54:18 PM,0.86,
7:54:18 PM,0.75,
7:54:18 PM,0.73,
7:54:18 PM,0.74,
7:54:18 PM,0.87,
7:54:18 PM,1.05,
7:54:18 PM,1.12,
7:54:18 PM,1.21,
7:54:18 PM,1.24,
7:54:18 PM,1.15,
7:54:18 PM,1.02,
7:54:18 PM,0.91,
7:54:18 PM,0.8,
7:54:18 PM,0.76,
7:54:18 PM,0.77,
7:54:18 PM,0.82,
7:54:18 PM,0.93,
7:54:18 PM,1.07,
7:54:18 PM,1.28,
7:54:18 PM,1.38,
7:54:18 PM,1.4,
7:54:18 PM,1.4,
7:54:18 PM,1.29,
7:54:18 PM,1.31,
7:54:18 PM,1.56,
7:54:18 PM,1.75,
7:54:19 PM,1.99,
7:54:19 PM,2.28,
7:54:19 PM,2.37,
7:54:19 PM,2.37,
7:54:19 PM,2.41,
7:54:19 PM,2.31,
7:54:19 PM,2.18,
7:54:19 PM,1.97,
7:54:19 PM,1.69,
7:54:19 PM,1.5,
7:54:19 PM,1.42,
7:54:19 PM,1.33,
7:54:19 PM,1.27,
7:54:19 PM,1.25,
7:54:19 PM,1.22,
7:54:19 PM,1.15,
7:54:19 PM,1.11,
7:54:19 PM,0.98,
7:54:19 PM,0.84,
7:54:19 PM,0.71,
7:54:19 PM,0.64,
7:54:19 PM,0.66,
7:54:19 PM,0.72,
7:54:19 PM,0.78,
7:54:19 PM,0.83,
7:54:19 PM,0.8,
7:54:19 PM,0.71,
7:54:19 PM,0.7,
7:54:19 PM,0.7,
7:54:19 PM,0.67,
7:54:19 PM,0.71,
7:54:19 PM,0.72,
7:54:19 PM,0.79,
7:54:19 PM,0.86,
7:54:19 PM,0.85,
7:54:19 PM,0.87,
7:54:19 PM,0.9,
7:54:19 PM,0.69,
7:54:19 PM,0.16,
7:54:19 PM,-0.63,
7:54:19 PM,-1.69,
7:54:19 PM,-2.54,
7:54:19 PM,-2.66,
7:54:19 PM,-1.58,
7:54:19 PM,1.21,
7:54:19 PM,5.92,
7:54:19 PM,12.69,
7:54:19 PM,19.85,
7:54:19 PM,25.2,
7:54:19 PM,26.59,
7:54:19 PM,23.46,
7:54:19 PM,17.1,
7:54:19 PM,9.36,
7:54:19 PM,3.23,
7:54:19 PM,-0.29,
7:54:19 PM,-0.76,
7:54:19 PM,0.25,
7:54:19 PM,1.42,
7:54:19 PM,2.12,
7:54:19 PM,2.51,
7:54:19 PM,2.63,
7:54:19 PM,2.55,
7:54:19 PM,2.39,
7:54:19 PM,2.19,
7:54:19 PM,2.16,
7:54:19 PM,2.28,
7:54:19 PM,2.43,
7:54:19 PM,2.47,
7:54:19 PM,2.5,
7:54:19 PM,2.52,
7:54:19 PM,2.46,
7:54:19 PM,2.37,
7:54:19 PM,2.3,
7:54:19 PM,2.31,
7:54:19 PM,2.42,
7:54:19 PM,2.55,
7:54:19 PM,2.63,
7:54:19 PM,2.7,
7:54:19 PM,2.85,
7:54:19 PM,3.01,
7:54:19 PM,3,
7:54:19 PM,2.93,
7:54:19 PM,2.92,
7:54:19 PM,2.9,
7:54:19 PM,2.97,
7:54:19 PM,3.09,
7:54:19 PM,3.22,
7:54:19 PM,3.4,
7:54:19 PM,3.53,
7:54:19 PM,3.57,
7:54:19 PM,3.59,
7:54:19 PM,3.61,
7:54:19 PM,3.65,
7:54:19 PM,3.73,
7:54:19 PM,3.88,
7:54:19 PM,4.05,
7:54:19 PM,4.17,
7:54:19 PM,4.21,
7:54:19 PM,4.26,
7:54:19 PM,4.34,
7:54:19 PM,4.42,
7:54:19 PM,4.62,
7:54:19 PM,4.84,
7:54:19 PM,5.01,
7:54:19 PM,5.15,
7:54:19 PM,5.25,
7:54:19 PM,5.28,
7:54:19 PM,5.32,
7:54:19 PM,5.42,
7:54:19 PM,5.55,
7:54:19 PM,5.74,
7:54:19 PM,5.93,
7:54:19 PM,6.06,
7:54:19 PM,6.18,
7:54:19 PM,6.33,
7:54:19 PM,6.46,
7:54:19 PM,6.53,
7:54:19 PM,6.58,
7:54:19 PM,6.5,
7:54:19 PM,6.44,
7:54:19 PM,6.49,
7:54:19 PM,6.59,
7:54:19 PM,6.71,
7:54:19 PM,6.71,
7:54:19 PM,6.64,
7:54:19 PM,6.48,
7:54:19 PM,6.17,
7:54:19 PM,5.85,
7:54:19 PM,5.64,
7:54:19 PM,5.45,
7:54:19 PM,5.18,
7:54:19 PM,4.97,
7:54:19 PM,4.69,
7:54:19 PM,4.32,
7:54:19 PM,3.94,
7:54:19 PM,3.62,
7:54:19 PM,3.45,
7:54:19 PM,3.43,
7:54:19 PM,3.44,
7:54:19 PM,3.43,
7:54:19 PM,3.41,
7:54:19 PM,3.33,
7:54:19 PM,3.07,
7:54:19 PM,2.8,
7:54:19 PM,2.72,
7:54:19 PM,2.73,
7:54:19 PM,2.82,
7:54:19 PM,3,
7:54:19 PM,3.1,
7:54:19 PM,3.03,
7:54:19 PM,2.88,
7:54:19 PM,2.73,
7:54:19 PM,2.68,
7:54:19 PM,2.79,
7:54:19 PM,2.93,
7:54:19 PM,2.95,
7:54:19 PM,2.96,
7:54:19 PM,2.89,
7:54:19 PM,2.86,
7:54:19 PM,2.88,
7:54:19 PM,2.99,
7:54:19 PM,3.06,
7:54:19 PM,3.1,
7:54:19 PM,3.06,
7:54:19 PM,2.97,
7:54:19 PM,2.94,
7:54:19 PM,2.88,
7:54:19 PM,2.81,
7:54:19 PM,2.85,
7:54:19 PM,2.98,
7:54:19 PM,3.1,
7:54:19 PM,3.23,
7:54:19 PM,3.33,
7:54:19 PM,3.35,
7:54:19 PM,3.37,
7:54:19 PM,3.25,
7:54:19 PM,3.08,
7:54:19 PM,3.01,
7:54:19 PM,2.99,
7:54:19 PM,3.03,
7:54:19 PM,3.16,
7:54:19 PM,3.26,
7:54:19 PM,3.2,
7:54:19 PM,3.03,
7:54:19 PM,2.85,
7:54:19 PM,2.78,
7:54:19 PM,2.87,
7:54:19 PM,3.08,
7:54:19 PM,3.2,
7:54:19 PM,3.24,
7:54:19 PM,3.18,
7:54:19 PM,2.98,
7:54:19 PM,2.82,
7:54:19 PM,2.75,
7:54:19 PM,2.71,
7:54:19 PM,2.73,
7:54:19 PM,2.84,
7:54:19 PM,2.94,
7:54:19 PM,3.04,
7:54:19 PM,3.07,
7:54:19 PM,2.96,
7:54:19 PM,2.86,
7:54:19 PM,2.8,
7:54:19 PM,2.81,
7:54:19 PM,2.86,
7:54:19 PM,2.94,
7:54:19 PM,2.98,
7:54:19 PM,2.9,
7:54:19 PM,2.83,
7:54:19 PM,2.83,
7:54:19 PM,2.84,
7:54:19 PM,2.82,
7:54:19 PM,2.87,
7:54:19 PM,2.92,
7:54:19 PM,3.03,
7:54:19 PM,3.07,
7:54:19 PM,2.98,
7:54:19 PM,2.86,
7:54:19 PM,2.78,
7:54:19 PM,2.75,
7:54:19 PM,2.76,
7:54:19 PM,2.87,
7:54:19 PM,2.97,
7:54:19 PM,3.04,
7:54:19 PM,3.04,
7:54:19 PM,3,
7:54:19 PM,2.97,
7:54:19 PM,2.96,
7:54:19 PM,2.99,
7:54:19 PM,3.01,
7:54:19 PM,3.01,
7:54:19 PM,3,
7:54:19 PM,3.04,
7:54:19 PM,3.09,
7:54:19 PM,3.11,
7:54:19 PM,3.17,
7:54:19 PM,3.22,
7:54:19 PM,3.25,
7:54:19 PM,3.31,
7:54:19 PM,3.38,
7:54:19 PM,3.45,
7:54:19 PM,3.58,
7:54:19 PM,3.68,
7:54:19 PM,3.72,
7:54:19 PM,3.86,
7:54:19 PM,4.02,
7:54:19 PM,4.21,
7:54:19 PM,4.4,
7:54:19 PM,4.43,
7:54:19 PM,4.3,
7:54:19 PM,4.04,
7:54:19 PM,3.8,
7:54:19 PM,3.5,
7:54:19 PM,3.28,
7:54:19 PM,3.15,
7:54:19 PM,3.06,
7:54:19 PM,3,
7:54:19 PM,2.92,
7:54:19 PM,2.82,
7:54:19 PM,2.7,
7:54:19 PM,2.69,
7:54:19 PM,2.71,
7:54:19 PM,2.72,
7:54:19 PM,2.81,
7:54:19 PM,2.83,
7:54:19 PM,2.71,
7:54:19 PM,2.6,
7:54:19 PM,2.45,
7:54:19 PM,2.27,
7:54:19 PM,2.23,
7:54:19 PM,2.23,
7:54:19 PM,2.18,
7:54:19 PM,2.24,
7:54:19 PM,2.31,
7:54:19 PM,2.37,
7:54:19 PM,2.47,
7:54:19 PM,2.56,
7:54:19 PM,2.59,
7:54:19 PM,2.66,
7:54:19 PM,2.61,
7:54:19 PM,2.43,
7:54:19 PM,1.98,
7:54:19 PM,1.26,
7:54:19 PM,0.3,
7:54:19 PM,-0.64,
7:54:19 PM,-1.18,
7:54:19 PM,-0.86,
7:54:19 PM,0.83,
7:54:19 PM,4.09,
7:54:19 PM,9.34,
7:54:19 PM,16.08,
7:54:19 PM,22.59,
7:54:19 PM,26.63,
7:54:19 PM,26.24,
7:54:19 PM,22.04,
7:54:19 PM,15.08,
7:54:19 PM,8.25,
7:54:19 PM,3.2,
7:54:19 PM,1.07,
7:54:19 PM,1.21,
7:54:20 PM,2.24,
7:54:20 PM,3.09,
7:54:20 PM,3.63,
7:54:20 PM,4.07,
7:54:20 PM,4.28,
7:54:20 PM,4.19,
7:54:20 PM,3.98,
7:54:20 PM,3.88,
7:54:20 PM,3.79,
7:54:20 PM,3.73,
7:54:20 PM,3.7,
7:54:20 PM,3.67,
7:54:20 PM,3.61,
7:54:20 PM,3.58,
7:54:20 PM,3.58,
7:54:20 PM,3.67,
7:54:20 PM,3.88,
7:54:20 PM,4.07,
7:54:20 PM,4.23,
7:54:20 PM,4.35,
7:54:20 PM,4.29,
7:54:20 PM,4.15,
7:54:20 PM,4.08,
7:54:20 PM,4.1,
7:54:20 PM,4.17,
7:54:20 PM,4.34,
7:54:20 PM,4.51,
7:54:20 PM,4.62,
7:54:20 PM,4.64,
7:54:20 PM,4.61,
7:54:20 PM,4.61,
7:54:20 PM,4.68,
7:54:20 PM,4.7,
7:54:20 PM,4.77,
7:54:20 PM,4.94,
7:54:20 PM,5.17,
7:54:20 PM,5.33,
7:54:20 PM,5.34,
7:54:20 PM,5.31,
7:54:20 PM,5.26,
7:54:20 PM,5.19,
7:54:20 PM,5.35,
7:54:20 PM,5.59,
7:54:20 PM,5.82,
7:54:20 PM,5.98,
7:54:20 PM,6,
7:54:20 PM,6,
7:54:20 PM,6.12,
7:54:20 PM,6.29,
7:54:20 PM,6.48,
7:54:20 PM,6.68,
7:54:20 PM,6.79,
7:54:20 PM,6.83,
7:54:20 PM,6.89,
7:54:20 PM,6.99,
7:54:20 PM,7.07,
7:54:20 PM,7.18,
7:54:20 PM,7.34,
7:54:20 PM,7.49,
7:54:20 PM,7.67,
7:54:20 PM,7.73,
7:54:20 PM,7.76,
7:54:20 PM,7.82,
7:54:20 PM,7.87,
7:54:20 PM,7.93,
7:54:20 PM,8.01,
7:54:20 PM,7.97,
7:54:20 PM,7.81,
7:54:20 PM,7.65,
7:54:20 PM,7.46,
7:54:20 PM,7.28,
7:54:20 PM,7,
7:54:20 PM,6.68,
7:54:20 PM,6.37,
7:54:20 PM,6.03,
7:54:20 PM,5.79,
7:54:20 PM,5.59,
7:54:20 PM,5.38,
7:54:20 PM,5.25,
7:54:20 PM,5.11,
7:54:20 PM,4.92,
7:54:20 PM,4.79,
7:54:20 PM,4.58,
7:54:20 PM,4.3,
7:54:20 PM,4.06,
7:54:20 PM,3.91,
7:54:20 PM,3.8,
7:54:20 PM,3.78,
7:54:20 PM,3.82,
7:54:20 PM,3.88,
7:54:20 PM,3.94,
7:54:20 PM,3.99,
7:54:20 PM,4.03,
7:54:20 PM,3.99,
7:54:20 PM,3.86,
7:54:20 PM,3.76,
7:54:20 PM,3.7,
7:54:20 PM,3.75,
7:54:20 PM,3.9,
7:54:20 PM,4,
7:54:20 PM,4.04,
7:54:20 PM,4.02,
7:54:20 PM,3.89,
7:54:20 PM,3.79,
7:54:20 PM,3.63,
7:54:20 PM,3.46,
7:54:20 PM,3.51,
7:54:20 PM,3.68,
7:54:20 PM,3.9,
7:54:20 PM,4.1,
7:54:20 PM,4.09,
7:54:20 PM,3.97,
7:54:20 PM,3.81,
7:54:20 PM,3.64,
7:54:20 PM,3.65,
7:54:20 PM,3.8,
7:54:20 PM,3.87,
7:54:20 PM,3.88,
7:54:20 PM,3.77,
7:54:20 PM,3.65,
7:54:20 PM,3.61,
7:54:20 PM,3.59,
7:54:20 PM,3.58,
7:54:20 PM,3.59,
7:54:20 PM,3.6,
7:54:20 PM,3.65,
7:54:20 PM,3.69,
7:54:20 PM,3.61,
7:54:20 PM,3.45,
7:54:20 PM,3.26,
7:54:20 PM,3.14,
7:54:20 PM,3.18,
7:54:20 PM,3.28,
7:54:20 PM,3.41,
7:54:20 PM,3.5,
7:54:20 PM,3.44,
7:54:20 PM,3.25,
7:54:20 PM,3.1,
7:54:20 PM,3.01,
7:54:20 PM,2.95,
7:54:20 PM,2.96,
7:54:20 PM,2.98,
7:54:20 PM,3.05,
7:54:20 PM,3.17,
7:54:20 PM,3.23,
7:54:20 PM,3.22,
7:54:20 PM,3.09,
7:54:20 PM,2.87,
7:54:20 PM,2.66,
7:54:20 PM,2.58,
7:54:20 PM,2.59,
7:54:20 PM,2.69,
7:54:20 PM,2.7,
7:54:20 PM,2.66,
7:54:20 PM,2.62,
7:54:20 PM,2.53,
7:54:20 PM,2.52,
7:54:20 PM,2.64,
7:54:20 PM,2.75,
7:54:20 PM,2.78,
7:54:20 PM,2.69,
7:54:20 PM,2.56,
7:54:20 PM,2.47,
7:54:20 PM,2.45,
7:54:20 PM,2.46,
7:54:20 PM,2.49,
7:54:20 PM,2.5,
7:54:20 PM,2.47,
7:54:20 PM,2.39,
7:54:20 PM,2.35,
7:54:20 PM,2.35,
7:54:20 PM,2.33,
7:54:20 PM,2.38,
7:54:20 PM,2.41,
7:54:20 PM,2.44,
7:54:20 PM,2.54,
7:54:20 PM,2.59,
7:54:20 PM,2.52,
7:54:20 PM,2.4,
7:54:20 PM,2.37,
7:54:20 PM,2.39,
7:54:20 PM,2.48,
7:54:20 PM,2.57,
7:54:20 PM,2.72,
7:54:20 PM,2.99,
7:54:20 PM,3.26,
7:54:20 PM,3.46,
7:54:20 PM,3.48,
7:54:20 PM,3.4,
7:54:20 PM,3.27,
7:54:20 PM,3.1,
7:54:20 PM,3.04,
7:54:20 PM,3.04,
7:54:20 PM,3,
7:54:20 PM,2.86,
7:54:20 PM,2.65,
7:54:20 PM,2.31,
7:54:20 PM,2.1,
7:54:20 PM,2.02,
7:54:20 PM,1.96,
7:54:20 PM,1.93,
7:54:20 PM,1.9,
7:54:20 PM,1.84,
7:54:20 PM,1.8,
7:54:20 PM,1.71,
7:54:20 PM,1.59,
7:54:20 PM,1.59,
7:54:20 PM,1.65,
7:54:20 PM,1.75,
7:54:20 PM,1.76,
7:54:20 PM,1.71,
7:54:20 PM,1.6,
7:54:20 PM,1.46,
7:54:20 PM,1.35,
7:54:20 PM,1.29,
7:54:20 PM,1.36,
7:54:20 PM,1.47,
7:54:20 PM,1.55,
7:54:20 PM,1.55,
7:54:20 PM,1.54,
7:54:20 PM,1.59,
7:54:20 PM,1.61,
7:54:20 PM,1.44,
7:54:20 PM,0.99,
7:54:20 PM,0.25,
7:54:20 PM,-0.68,
7:54:20 PM,-1.62,
7:54:20 PM,-1.87,
7:54:20 PM,-1.05,
7:54:20 PM,1.16,
7:54:20 PM,5.13,
7:54:20 PM,10.87,
7:54:20 PM,17.97,
7:54:20 PM,23.71,
7:54:20 PM,26.17,
7:54:20 PM,24.04,
7:54:20 PM,18.42,
7:54:20 PM,11.16,
7:54:20 PM,4.27,
7:54:20 PM,0.2,
7:54:20 PM,-1.06,
7:54:20 PM,-0.14,
7:54:20 PM,1.01,
7:54:20 PM,1.79,
7:54:20 PM,2.23,
7:54:20 PM,2.64,
7:54:20 PM,2.89,
7:54:20 PM,2.93,
7:54:20 PM,3.07,
7:54:20 PM,3.14,
7:54:20 PM,3,
7:54:20 PM,2.84,
7:54:20 PM,2.72,
7:54:20 PM,2.64,
7:54:20 PM,2.66,
7:54:20 PM,2.71,
7:54:20 PM,2.73,
7:54:20 PM,2.75,
7:54:20 PM,2.76,
7:54:20 PM,2.83,
7:54:20 PM,3.06,
7:54:20 PM,3.29,
7:54:20 PM,3.38,
7:54:20 PM,3.34,
7:54:20 PM,3.26,
7:54:20 PM,3.26,
7:54:20 PM,3.3,
7:54:20 PM,3.35,
7:54:20 PM,3.39,
7:54:20 PM,3.45,
7:54:20 PM,3.46,
7:54:20 PM,3.52,
7:54:20 PM,3.65,
7:54:20 PM,3.82,
7:54:20 PM,4.08,
7:54:20 PM,4.23,
7:54:20 PM,4.3,
7:54:20 PM,4.32,
7:54:20 PM,4.25,
7:54:20 PM,4.17,
7:54:20 PM,4.19,
7:54:20 PM,4.21,
7:54:20 PM,4.29,
7:54:20 PM,4.41,
7:54:20 PM,4.52,
7:54:20 PM,4.73,
7:54:20 PM,4.99,
7:54:20 PM,5.12,
7:54:20 PM,5.25,
7:54:20 PM,5.37,
7:54:20 PM,5.48,
7:54:20 PM,5.57,
7:54:20 PM,5.7,
7:54:20 PM,5.86,
7:54:20 PM,6.04,
7:54:20 PM,6.13,
7:54:20 PM,6.19,
7:54:20 PM,6.31,
7:54:20 PM,6.43,
7:54:20 PM,6.5,
7:54:22 PM,6.52,
7:54:22 PM,6.44,
